,date,Tickers,company,L_term_rating,L_term_numrating,Debt/EBITDA,FFO/Total debt,EBITDA/Interest,FFO/Interest,CFO/Debt,FFO/Net profit,NWC/Revenue,Current Assets/Current Liabilities,(FFo+Cash)/Current Liabilities,EBITDA/Revenues,Cash/Total Debt,Total Debt/Tangible Net worth,Total Debt/Revenue,Debt/Capital,Cash/Asset,Total Fixed Capital/Total Fixed Assets,Equity/Asset,NWC/Total assets,Retained earnings/Total assets,EBITDA/Total assets etc
2013/03/31,2013/03/31,HAL,HALLIBURTON CO,A,6.0,0.5902,0.035992299322005525,4.72972972972973,5.8108108108108105,0.6782,430.0,1.2168052767421853,2.818688384054865,0.5270038576939563,0.050186406653283624,0.16983343098685863,0.877294756939345,1.7130771436765129,1.4078482205986331,0.07329143187400665,76.92957128639493,0.5684510908828204,0.30653084814333187,0.6048620141598035,0.012642681693396909
2013/06/30,2013/06/30,HAL,HALLIBURTON CO,A,6.0,0.7441,0.09275698996100556,19.972602739726028,15.315068493150685,0.8278,1118.0,1.072024053573869,2.6420347498429977,0.5296211011094829,0.1992619926199262,0.11714925744627894,0.909729036153672,1.6472598059313925,1.5365884752677206,0.05149901524545919,75.69185674970586,0.5603982785031731,0.28608943030126194,0.6300605441680648,0.05317674520388066
2013/09/30,2013/09/30,HAL,HALLIBURTON CO,A,6.0,1.3152,0.07845340383344349,17.27173913043478,12.902173913043478,0.5489,1187.0,1.0877944325481799,2.7068458630827386,0.5623687526249475,0.21266059957173447,0.0985459352280238,1.4149443561208268,2.0248929336188435,1.8614665354330708,0.05334907685702018,74.96759498157921,0.4586374695863747,0.29082581937884644,0.6396522112494633,0.05685558895090883
2013/12/31,2013/12/31,HAL,HALLIBURTON CO,A,6.0,1.0838,0.0826499231163506,16.41,12.9,0.569,1290.0,1.1360125670899333,2.726621567847195,0.7254277755670513,0.2148186935462757,0.15094823167606355,1.3635013540665677,2.0431993716455032,1.7985710993316433,0.0806214283270027,74.60336045572542,0.46590014714437256,0.2969578756458954,0.6342606850768231,0.05615439893234781
2014/03/31,2014/03/31,HAL,HALLIBURTON CO,A,6.0,0.923,0.07301341589267286,15.416666666666666,11.791666666666666,0.6464,1132.0,1.1641262928688079,2.734387672343877,0.6599756690997567,0.2014153511159499,0.13693240454076366,1.341292499351155,2.1099618943930323,1.812485386953472,0.07256631118403063,73.46162929147063,0.4700574241181296,0.29238446814328684,0.6506015859994531,0.05058791359037462
2014/06/30,2014/06/30,HAL,HALLIBURTON CO,A,6.0,0.8488,0.08165062590425866,17.53061224489796,13.244897959183673,0.6462,1298.0,1.0925350888088436,2.63829390948035,0.6813186813186813,0.21338964103838032,0.1484556834622885,1.290340909090909,1.9745373245559559,1.8072987721691678,0.07741766172418318,74.1941337576722,0.47851331846214407,0.288544810392337,0.6456173730481564,0.05635743340768928
2014/09/30,2014/09/30,HAL,HALLIBURTON CO,A,6.0,0.8258,0.10818549642079053,21.90909090909091,17.555555555555557,0.6155,1738.0,1.0295368348465694,2.5211411105450843,0.6396671760910172,0.24928169175956785,0.12629940865234981,1.216492503407542,1.8463395012067578,1.7933690555927662,0.06424342209416459,73.70734438034,0.49134027799765695,0.28363360035462115,0.6570940062691955,0.06867618655605864
2014/12/31,2014/12/31,HAL,HALLIBURTON CO,A,6.0,0.7702,0.0914565299209635,18.019417475728154,14.155339805825243,0.5172,1458.0,1.0473204104903078,2.561278259391467,0.6372599014108448,0.21163055872291905,0.1437084431062602,1.1413230240549828,1.817787913340935,1.7356559608056614,0.07106079404466502,73.12831615705646,0.5055210918114144,0.28489454094292804,0.6640818858560794,0.05756823821339951
2015/03/31,2015/03/31,HAL,HALLIBURTON CO,A,6.0,0.9639,-0.005546645282010158,0.11009174311926606,-0.7614678899082569,0.4999,-83.0,1.2492198581560283,2.755081705858908,0.440613790354723,0.001702127659574468,0.1533012563485699,1.1258746520201641,2.1225531914893616,1.6991029862609288,0.0749991826592997,71.19138864727118,0.5107725504299212,0.2879327819008075,0.6738483669532808,0.00039232353614280575
2015/06/30,2015/06/30,HAL,HALLIBURTON CO,A,6.0,1.0697,0.03424887515949231,6.454545454545454,4.636363636363637,0.508,510.0,1.7264740665652982,3.0417582417582416,0.6533466533466533,0.11995269471194459,0.18534685380431132,1.0844013981939995,2.5157965872613617,1.4571875917408748,0.09017839639286414,75.05974765041721,0.5134614127948768,0.33388877997778216,0.6735934130562635,0.02319806573874404
2015/09/30,2015/09/30,HAL,HALLIBURTON CO,A,6.0,1.8571,0.024580173347778983,4.509803921568627,3.5588235294117645,0.4017,363.0,1.6510211393765675,2.61599158337717,0.458004559004033,0.08240773916159083,0.1522887323943662,1.1057202755315962,2.6456467216051593,1.6024305555555556,0.07435202327426607,74.5646011090573,0.511769373181698,0.30468130124305737,0.669631049986776,0.015207617032531076
2009/12/31,2009/12/31,VLO,VALERO ENERGY CORP,BBB,3.0,4.2283,-0.05118637581324149,1.7744360902255638,-8.045112781954888,0.2808,-1070.0,0.17685342388228636,1.3986425918811627,-0.03141831238779174,0.013355970571590266,0.039466130884041335,1.4418540488343219,1.1830220713073005,6.68928,0.023192398515686496,86.17076379780465,0.4132869291868983,0.0877094501669988,0.3801117067557327,0.0066344315753963795
2010/03/31,2010/03/31,VLO,VALERO ENERGY CORP,BBB,3.0,6.8423,0.010413321712005139,2.45578231292517,1.5442176870748299,0.2728,227.0,0.1763740771123872,1.3983940704138358,0.2611488573193329,0.019742958709324583,0.0865636038350383,1.5096260387811635,1.1921793820071096,6.759379844961241,0.05174825174825175,86.15427850681836,0.4021938845468257,0.08844097079391197,0.3693404634581105,0.009899904017551076
2010/06/30,2010/06/30,VLO,VALERO ENERGY CORP,BBB,3.0,2.9881,0.04354522542705125,9.143884892086332,6.712230215827338,0.3801,933.0,0.16886309992132179,1.433914581753854,0.3707354056103108,0.0625,0.09339120694483338,1.4449689776099273,1.0535995279307633,6.239370995923122,0.05485648490829838,85.35957505350045,0.41261616909285304,0.094141513830633,0.3791704361652548,0.03484387422211256
2010/09/30,2010/09/30,VLO,VALERO ENERGY CORP,BBB,3.0,2.0085,0.02948436642896325,6.7272727272727275,4.510489510489511,0.3435,645.0,0.1763149030364275,1.4461220017046146,0.3649092901497626,0.046292286222992154,0.10751508502468458,1.44148655772272,1.0526923632163996,5.970524017467249,0.06309689880888507,84.86137337788172,0.4131344564867475,0.09829380834853525,0.38011052688056657,0.025807490074042278
2010/12/31,2010/12/31,VLO,VALERO ENERGY CORP,BBB,3.0,1.4939,-0.0033634271552487167,5.243055555555555,-0.5277777777777778,0.3652,-76.0,0.21577028258887876,1.5389344262295082,0.3709016393442623,0.03441203281677302,0.14754823862630553,1.5266536044861834,1.0298997265268914,4.773130544993663,0.0886207171526541,83.34077196155042,0.3993780069641955,0.12583397570505833,0.36617846415565775,0.02006857871933229
2011/03/31,2011/03/31,VLO,VALERO ENERGY CORP,BBB,3.0,1.0275,0.01900032829940906,4.229166666666667,3.2152777777777777,0.5264,463.0,0.17820188549091745,1.446857582164136,0.4416682683067461,0.023338698551391125,0.16960768220617203,1.6246416427761852,0.9338545259446616,5.2404301075268815,0.1043897757122651,83.4444083526051,0.38452212568195593,0.11744796928672459,0.352015558698727,0.015381895332390382
2011/06/30,2011/06/30,VLO,VALERO ENERGY CORP,BBB,3.0,0.8786,0.048015636950794596,11.971428571428572,8.071428571428571,0.4744,1130.0,0.14343655443249856,1.4355390479913988,0.5118756719773239,0.05394965557200798,0.17451346987337468,1.4923272035510462,0.7575484452456062,5.281418312387792,0.10390628953094166,83.16817776736087,0.4045944441633355,0.11273592065981886,0.3711734048474422,0.04240246926073977
2011/09/30,2011/09/30,VLO,VALERO ENERGY CORP,BBB,3.0,0.8909,0.06368688282093311,18.364341085271317,12.348837209302326,0.6212,1593.0,0.12504479751523115,1.3583839767183086,0.3784986732859711,0.07075020905507108,0.11310118738256107,1.5234179913514831,0.7470134989845897,5.973967040840697,0.06786939519708274,83.09080579089681,0.3999232300938032,0.10044862413933738,0.37374949019984166,0.05683372118129693
2011/12/31,2011/12/31,VLO,VALERO ENERGY CORP,BBB,3.0,1.2883,0.01662996431012226,4.0,3.1285714285714286,0.5216,438.0,0.09474325854111637,1.2568460812086875,0.11504564054139126,0.01625497082813271,0.03887918596704382,1.6239980268837095,0.7645061101274273,8.06924019607843,0.023934740434284646,83.1271315598549,0.38438164691583104,0.07629198513428231,0.3600729261622607,0.013089311174999415
2012/03/31,2012/03/31,VLO,VALERO ENERGY CORP,BBB,3.0,1.2738,-0.0018016665415509347,1.0071942446043165,-0.34532374100719426,0.4635,-48.0,0.07866487275641944,1.210156011012542,0.11555521566228204,0.004007671828929665,0.05851662788078973,1.6899460830954647,0.7626599490453153,9.695050946142649,0.03656705915466529,83.12407278082658,0.37509968569686164,0.0644555988178449,0.35218370314772246,0.0032837641319134964
2012/06/30,2012/06/30,VLO,VALERO ENERGY CORP,BBB,3.0,1.1933,0.04954203134541014,13.755905511811024,9.582677165354331,0.6593,1217.0,0.09398332413352314,1.2995925171328024,0.2326356732728283,0.05075390023532146,0.05271728068389986,1.4974093264248705,0.7136631707387932,7.593508500772797,0.0314411964649898,82.7089463693957,0.403588423812761,0.07854229387200155,0.3802321064387686,0.04241526658249976
2012/09/30,2012/09/30,VLO,VALERO ENERGY CORP,BBB,3.0,1.082,0.040748314776944634,13.263565891472869,8.34108527131783,0.8297,1076.0,0.11648007425024653,1.327809974695943,0.2958942127173292,0.04927143926740771,0.09653109141861699,1.537914967967385,0.7604100673846685,6.575199203187251,0.058206978443551334,82.27709657440067,0.3970131530873219,0.0917062477164779,0.3738354037267081,0.03907106320789185
2012/12/31,2012/12/31,VLO,VALERO ENERGY CORP,BBB,3.0,0.9538,0.05352134030778561,15.637795275590552,11.118110236220472,0.8939,1412.0,0.1315086782376502,1.3798306647665353,0.26280492916422166,0.05764207348929007,0.06530968084299901,1.475338329045968,0.7657166076507808,5.822555727212536,0.038739123591968884,82.08425031348881,0.40683949007352116,0.10187287811677946,0.3853677181464577,0.044652292195966455
2013/03/31,2013/03/31,VLO,VALERO ENERGY CORP,BBB,3.0,0.7227,0.03928663737399845,12.121951219512194,8.65040650406504,0.918,1064.0,0.1344625679631953,1.3542699724517906,0.229909484454939,0.04485829472290752,0.06856699774766459,1.4868514960197639,0.8148203863048318,6.01710730948678,0.040812289839783744,82.08581042645778,0.40478231247664886,0.09892090283730028,0.3889145293510033,0.03276851058218501
2013/06/30,2013/06/30,VLO,VALERO ENERGY CORP,BBB,3.0,0.6511,0.033305292138268584,9.83739837398374,7.08130081300813,0.8464,871.0,0.13906681553740377,1.3932696302451184,0.2716244287494807,0.03555268261150614,0.09169470786173142,1.4637859621627674,0.7684080625257096,5.525459539404183,0.05428163976729972,82.8391850938435,0.40801774679131675,0.10713719808950359,0.3959979174683659,0.027389818231206283
2013/09/30,2013/09/30,VLO,VALERO ENERGY CORP,BBB,3.0,0.8216,0.027234286533362,8.305084745762711,6.440677966101695,0.4872,760.0,0.13628690815507652,1.3603306994439568,0.1952004682470003,0.027119019287710655,0.06837239303375618,1.5310254018763374,0.7722279104518914,5.666192893401015,0.04121573456030069,82.31314144478782,0.3971874797485581,0.10638757479532543,0.38638671073380426,0.02116950726891755
2013/12/31,2013/12/31,VLO,VALERO ENERGY CORP,BBB,3.0,0.4,0.06315442630153036,16.798319327731093,14.495798319327731,0.8477,1725.0,0.1787446629295071,1.468947649165587,0.4585079631181894,0.0580615179064161,0.15713553489053234,1.3801920161697827,0.7933428214586541,4.438414039649008,0.09081675835801947,82.46537830430555,0.4220482437579348,0.1302158273381295,0.40880236986881086,0.042297926364790524
2014/03/31,2014/03/31,VLO,VALERO ENERGY CORP,BBB,3.0,0.4893,0.04679479974523248,15.145299145299145,10.675213675213675,0.6488,1249.0,0.18132667914327302,1.4722265201918614,0.3787714683583475,0.05263939636990167,0.13663781799108313,1.3078694629557037,0.7928883343730505,4.372706422018348,0.07743264188199325,81.98913025558639,0.43330007006518184,0.12959935455105204,0.4234060171128899,0.037622879466655344
2014/06/30,2014/06/30,VLO,VALERO ENERGY CORP,BBB,3.0,0.4648,0.038109002396075,12.922413793103448,8.637931034482758,0.6465,1002.0,0.16975998166924444,1.4732891479677395,0.35790146131118744,0.04293406656355617,0.13235461910014074,1.2689671814671815,0.7530789940997881,4.436139699679433,0.07402207899942569,81.91277090622312,0.4407291600195691,0.1260715121349414,0.43702805606959777,0.03188479782187906
2014/09/30,2014/09/30,VLO,VALERO ENERGY CORP,BBB,3.0,0.2974,0.0543569525061147,18.26086956521739,12.947826086956521,0.9044,1489.0,0.1803650313880493,1.4610698365527488,0.42199108469539376,0.061032318065566145,0.15299529076771437,1.3005887380115848,0.7961229946524064,4.4139542378343535,0.08649262202043133,81.25142595676225,0.4346713445464864,0.12807759777112784,0.43716850686203695,0.04333918068310804
2014/12/31,2014/12/31,VLO,VALERO ENERGY CORP,BBB,3.0,0.3552,0.0650045256315313,18.66386554621849,13.277310924369749,0.6641,1580.0,0.23812771456261891,1.6647294589178356,0.5279559118236473,0.07972289026885387,0.15177322471817659,1.144134814535869,0.8724649125955706,3.6638528791076275,0.08098792535675083,80.52765396710545,0.46638858397365535,0.14564215148188803,0.47593852908891326,0.0487596048298573
2015/03/31,2015/03/31,VLO,VALERO ENERGY CORP,BBB,3.0,0.3293,0.05758432722652568,16.54700854700855,12.008547008547009,0.7314,1405.0,0.4096663987138264,1.9444058373870743,0.7267778549918925,0.0972668810289389,0.1995983441944342,1.1432386842845095,1.225834003215434,2.992273730684327,0.10646903215933189,80.3781154243358,0.46658359021446844,0.17826457663802714,0.48258673837476224,0.0423252661725804
2015/06/30,2015/06/30,VLO,VALERO ENERGY CORP,BBB,3.0,0.1809,0.06939397491501582,19.4031007751938,13.767441860465116,0.9015,1776.0,0.36547341664901506,1.8745058286872782,0.76431829700963,0.10603685659817835,0.22521783300121126,1.1630009997273472,1.084219445032832,2.9666164367682857,0.12109498098699553,79.86768438151684,0.462320636988172,0.18124330343074435,0.4921111788062774,0.05258513834324251
2015/09/30,2015/09/30,VLO,VALERO ENERGY CORP,BBB,3.0,0.2241,0.07759736194014276,20.161538461538463,14.3,0.8293,1859.0,0.4057791930041348,2.0300398117987695,0.8637953914826879,0.1245663228933986,0.22127144467170348,1.0955277117248947,1.1385865690794164,2.8059264464745843,0.11567921440261866,79.1322531723291,0.47720676486633934,0.18631751227495907,0.5310420076377523,0.05719585379159847
2012/06/30,2012/06/30,PSX,PHILLIPS 66,BBB,3.0,1.0014,0.04760778483578862,15.867469879518072,16.97590361445783,0.5686,1409.0,0.09591412742382271,1.2891239301370816,0.3140352097975089,0.030375017297845842,0.10487903770779836,1.9853759978533574,0.682596060703907,7.122984356197352,0.06390118373648997,129.83486324749393,0.39071538857436955,0.08553782810087493,0.00687596500257334,0.027112712300566135
2012/09/30,2012/09/30,PSX,PHILLIPS 66,BBB,3.0,0.6193,0.05796230710852517,23.972972972972972,24.77027027027027,0.7172,1833.0,0.1385921042661211,1.334859025997803,0.38221652630294156,0.04476067923195317,0.14008348090058184,1.9124334784712143,0.7979209244821235,5.763440860215054,0.08481715489182462,128.81154215640515,0.3945242197970515,0.10505456634118322,0.03896228221328738,0.03396515412598124
2012/12/31,2012/12/31,PSX,PHILLIPS 66,BBB,3.0,0.7848,0.035097370447794034,10.802631578947368,12.592105263157896,0.616,957.0,0.13502858269268678,1.4390322063771832,0.354991187309726,0.020229647151586833,0.1274067554186379,1.629047675946947,0.6718657599053814,4.9757299270073,0.07226509683190148,126.36285316211341,0.43280011648950556,0.11399330185343123,0.04990327210700393,0.017078193580596177
2013/03/31,2013/03/31,PSX,PHILLIPS 66,BBB,3.0,0.4247,0.055587277063110875,18.714285714285715,23.642857142857142,0.9855,1655.0,0.16386056438226226,1.415958798742559,0.42860009363922147,0.034516375517086924,0.15964128572868036,1.7202865892413475,0.7844702658551366,4.787425631130406,0.092920959512033,126.04995659869665,0.4179390432249614,0.12158120075853844,0.06453441770444371,0.025610447498582628
2013/06/30,2013/06/30,PSX,PHILLIPS 66,BBB,3.0,0.452,0.04224653847515847,15.75,17.544117647058822,0.99,1193.0,0.16407625370957196,1.4658336308461264,0.3865048197072474,0.02693526482571299,0.14943871950139878,1.5912881776174912,0.7102006941300739,4.32847946045371,0.08452001842616516,126.4733401187301,0.43441687195818063,0.13066554507400507,0.08253720282801578,0.021450459652706845
2013/09/30,2013/09/30,PSX,PHILLIPS 66,BBB,3.0,0.0584,0.02669978267618752,6.96969696969697,11.727272727272727,1.0453,774.0,0.15784415200354873,1.436307901907357,0.45749318801089917,0.011336192025235349,0.2049743005967781,1.6057718938680552,0.7144018926511903,4.525995316159251,0.11654865347272621,125.14340828345401,0.4313987015279603,0.12563011199811702,0.09146185983563149,0.009022615381597788
2013/12/31,2013/12/31,PSX,PHILLIPS 66,BBB,3.0,0.2127,0.03922498722907392,10.426470588235293,15.808823529411764,0.9792,1075.0,0.15990060095849076,1.4876653004408011,0.500734668625783,0.017978040926033927,0.19703714515069692,1.473599311753952,0.6949311560209955,4.346019663812243,0.10843808988312784,125.11660854008024,0.4496566127153701,0.12663159163018595,0.11363910197196675,0.014237519579099562
2014/03/31,2014/03/31,PSX,PHILLIPS 66,BBB,3.0,0.2958,0.06244400027569095,11.18840579710145,26.26086956521739,0.8383,1812.0,0.1603601643045619,1.3887496702716962,0.4707201266156687,0.02100051685209869,0.18354125025846027,1.6165116149518133,0.789369168412176,4.922476675148431,0.10474560937715106,119.2569584914725,0.4293075304344406,0.11593604342439082,0.1384349125808799,0.015182803311896474
2014/06/30,2014/06/30,PSX,PHILLIPS 66,BBB,3.0,0.4402,0.0383829286035958,13.217391304347826,16.057971014492754,0.8168,1108.0,0.13120126297660623,1.3627645502645502,0.40105820105820106,0.021815050471224225,0.17168392974676966,1.5966261061946903,0.6904989714395063,5.262898814949863,0.09751682342292708,118.26607604696672,0.4319979536421235,0.10792570146786824,0.15204045492109716,0.017944984455550747
2014/09/30,2014/09/30,PSX,PHILLIPS 66,BBB,3.0,0.7921,0.05226544289044289,23.136363636363637,21.742424242424242,0.572,1435.0,0.12078283655420897,1.3213741012419202,0.3299440772750381,0.04168031444480839,0.1131993006993007,1.5169060773480663,0.7494267933180478,6.204745762711864,0.06259818731117825,118.52300584024115,0.44700906344410873,0.0891238670694864,0.1694662638469285,0.030755287009063444
2014/12/31,2014/12/31,PSX,PHILLIPS 66,BBB+,4.0,0.7709,0.053400239664469745,14.891566265060241,17.180722891566266,0.4087,1426.0,0.17891475839161955,1.5045970795024337,0.5978907517577069,0.03947494490754048,0.19498951467944878,1.494933661758943,0.8528632110121044,4.766868975365941,0.10693748459705907,117.88540380917297,0.45212449477852323,0.11493403910465522,0.18009478672985782,0.025384046660642406
2015/03/31,2015/03/31,PSX,PHILLIPS 66,BBB+,4.0,0.7226,0.047013065478438185,12.254901960784315,12.205882352941176,0.3892,1245.0,0.3234445817882159,1.6366585563665856,0.6726480129764801,0.06437989287185826,0.20353447624801752,1.436195021421986,1.3639266584260403,4.216878980891719,0.10982741406361432,118.22595740953474,0.46039896489190457,0.12796218187745786,0.1900482914603582,0.025470179513825214
2015/06/30,2015/06/30,PSX,PHILLIPS 66,BBB+,4.0,0.7171,0.048478481107650746,13.257142857142858,12.304761904761905,0.4551,1292.0,0.25785460497425045,1.641091811414392,0.6333498759305211,0.05557108068186355,0.1909496829387265,1.3976819802810991,1.0639546488881793,4.12618052330082,0.10203713357661306,115.19598123833875,0.46563339615831895,0.12950635601716326,0.20565825881220676,0.0279103340417853
2015/09/30,2015/09/30,PSX,PHILLIPS 66,BBB+,4.0,0.6909,0.07300161525430406,19.98095238095238,17.64761904761905,0.5684,1853.0,0.2771219534090399,1.695661971830986,0.752112676056338,0.0941693971901791,0.1899696647362408,1.276939329912466,1.139324027110732,4.111273080660836,0.09758170595972883,115.95251924893716,0.48633006172214915,0.124941819285642,0.23094202165334413,0.042456743903672975
2011/06/30,2011/06/30,MPC,MARATHON PETROLEUM CORP,BBB,3.0,0.4387,0.06805898445319276,33.17391304347826,22.17391304347826,0.8778,1020.0,0.10076445538966702,1.2297344718680547,0.3090419932155808,0.07829254527730747,0.10822713017948889,1.8422864167178856,0.7689189882509876,7.630855397148676,0.06768486062426973,77.45590924795577,0.37460357202470373,0.08195626773493574,-0.02487063929227174,0.06367885161074946
2011/09/30,2011/09/30,MPC,MARATHON PETROLEUM CORP,BBB,3.0,0.0673,0.08961518186610437,39.42,27.2,1.3938,1360.0,0.15850054440815056,1.3549698095680447,0.5012772875058058,0.1021931871208586,0.194847127042699,1.6483110676659063,0.7868512469539067,4.964344128230291,0.11722497522299306,76.76098909966024,0.39837462834489595,0.12118929633300297,0.018275520317145688,0.07813676907829534
2011/12/31,2011/12/31,MPC,MARATHON PETROLEUM CORP,BBB,3.0,0.0497,0.009544334975369459,1.2352941176470589,3.0392156862745097,1.0006,155.0,0.1330536079059239,1.2512772390783027,0.3371911166718799,0.003478164853972285,0.1895935960591133,1.8746392704605794,0.8965936068017446,6.738589211618257,0.11959603806564381,76.04710891938251,0.36919790250534085,0.09361040978830841,0.0007380073800738007,0.0024470771023499707
2012/03/31,2012/03/31,MPC,MARATHON PETROLEUM CORP,BBB,3.0,0.2352,0.051336233685518956,22.339622641509433,15.584905660377359,0.8254,826.0,0.12597299444003177,1.2585588522986633,0.32942071513965876,0.06269526078898596,0.137041640770665,1.921423453546692,0.8519989409584326,6.763345943673812,0.08713348612977159,74.96859307444426,0.364182407334229,0.0940093258515767,0.021536394530941277,0.046787323164466925
2012/06/30,2012/06/30,MPC,MARATHON PETROLEUM CORP,BBB,3.0,0.303,0.07314524555903866,28.40740740740741,19.444444444444443,0.8915,1050.0,0.16678182301355302,1.4146405919661733,0.3891384778012685,0.08153069359553548,0.13200975269940787,1.5269652164663334,0.7629550890247143,4.574569789674952,0.0767797090879624,74.77660241318424,0.41837850978485475,0.12714233621004012,0.06640735788663345,0.062153073214213365
2012/09/30,2012/09/30,MPC,MARATHON PETROLEUM CORP,BBB,3.0,-0.0077,0.09724794919290818,38.8,26.727272727272727,0.9218,1470.0,0.21484733993668947,1.5064997592681753,0.5846172363986519,0.10895537628918615,0.22406721354855783,1.434563917623612,0.7717757581946288,3.5922053231939164,0.1274122559530527,73.83867439504488,0.4313659105443328,0.15829665575743895,0.10352480908851522,0.08027686867546928
2012/12/31,2012/12/31,MPC,MARATHON PETROLEUM CORP,BBB,3.0,-0.2373,0.06865987564492658,27.11111111111111,19.22222222222222,1.3365,1038.0,0.25072734829592686,1.5883213458490797,0.7190052419846398,0.07605985037406483,0.32147109406006086,1.352841163310962,0.7854322527015793,3.1326150020721095,0.1785255115159975,73.13097290432273,0.44466076479447525,0.17727656760827243,0.12548212908202622,0.053778055320868386
2013/03/31,2013/03/31,MPC,MARATHON PETROLEUM CORP,BBB,3.0,-0.2009,0.05511682370241272,26.72222222222222,18.74074074074074,1.822,1012.0,0.20889722019019752,1.4258948545861299,0.5358873974645787,0.065974762253109,0.2579924840694951,1.5991116530221217,0.8394751280175567,4.018603633180127,0.15393364312871674,74.0832354427956,0.40334059077762974,0.14847431189679264,0.1334611510090014,0.04689175575991941
2013/06/30,2013/06/30,MPC,MARATHON PETROLEUM CORP,BBB,3.0,0.0542,0.05069150760086867,23.67924528301887,16.735849056603772,1.6185,887.0,0.1665628503799676,1.391660970608339,0.3862904013279953,0.05211577592292679,0.17539147331123556,1.5541344702016164,0.7266309538640422,4.362503116429818,0.10335073244653982,73.16878390031272,0.4107425492507156,0.13507324465398216,0.15878093955211314,0.04226300724027614
2013/09/30,2013/09/30,MPC,MARATHON PETROLEUM CORP,BBB,3.0,0.2914,0.026326173966965443,10.745454545454546,8.49090909090909,1.2028,467.0,0.12710659898477158,1.3009326026343622,0.23891933467935775,0.024,0.11376064039686566,1.7178965717606043,0.7203654822335025,5.66741214057508,0.06957900906802744,72.38361818011697,0.3883736165224287,0.1079198703582388,0.16556907906078683,0.02037720235837672
2013/12/31,2013/12/31,MPC,MARATHON PETROLEUM CORP,BBB,3.0,0.2395,0.056177798627807425,24.444444444444443,17.74074074074074,1.0027,958.0,0.1249195934645568,1.2965187296416938,0.3308224755700326,0.05660620095201338,0.13440450360640357,1.640658071964595,0.7312920794202152,5.854102300034329,0.08074687334859962,71.80286167576745,0.39922494275145326,0.10262462568257882,0.18682402677470494,0.046503434912806056
2014/03/31,2014/03/31,MPC,MARATHON PETROLEUM CORP,BBB,3.0,0.3917,0.028204988859301124,11.962962962962964,9.61111111111111,0.5717,519.0,0.1195222783647221,1.2399041121150656,0.24755670293195647,0.029673863114377586,0.11771099396771914,1.8738289205702647,0.8452457510335324,7.0718677940046115,0.07428238279776399,71.45579586119071,0.36894269350800785,0.08923488459823725,0.18471140985630508,0.022154394869508556
2014/06/30,2014/06/30,MPC,MARATHON PETROLEUM CORP,BBB,3.0,0.3608,0.06434374829598125,29.763636363636362,21.454545454545453,0.9362,1180.0,0.10065359477124183,1.2298507462686568,0.2989597467209408,0.06484452366805309,0.11587327553301707,1.8157425742574258,0.7264408793820558,7.217237308146399,0.07233796296296297,70.83536404363245,0.37571486928104575,0.08649918300653595,0.20789079520697168,0.055725762527233116
2014/09/30,2014/09/30,MPC,MARATHON PETROLEUM CORP,BBB,3.0,0.8895,0.048632516267919174,22.583333333333332,16.566666666666666,0.6509,994.0,0.10560127645280484,1.242479753181643,0.27458542229078287,0.05689452468928451,0.09070893879348305,2.100832562442183,0.8582045683574068,8.126838966202783,0.05847658098091783,76.14922090482357,0.3553382747200757,0.07932502759817063,0.20905219996845922,0.04273773852704621
2014/12/31,2014/12/31,MPC,MARATHON PETROLEUM CORP,BBB,3.0,0.9778,0.060671211326691135,19.580246913580247,14.283950617283951,0.4711,1157.0,0.13595389389685236,1.32171581769437,0.3090103741694836,0.0781242303334811,0.07834294703723126,1.9411644951140066,0.9393625929757154,6.909420289855072,0.04910435497124076,75.43276430716939,0.3739330269205515,0.09061063690085358,0.23644123440577808,0.05212818405916187
2015/03/31,2015/03/31,MPC,MARATHON PETROLEUM CORP,BBB,3.0,0.7294,0.06889352818371608,20.2,13.933333333333334,0.5241,1254.0,0.17624845367536948,1.3243469925712916,0.3992331655883058,0.11836708119018165,0.11416327876057576,1.747839446898406,1.1851031968227097,6.724048762467676,0.06884898283745279,74.66136925178564,0.3969253197269896,0.08968921873964615,0.2636008216817971,0.060234576900139156
2015/06/30,2015/06/30,MPC,MARATHON PETROLEUM CORP,BBB,3.0,0.7484,0.06469531122365627,22.66216216216216,16.054054054054053,0.5449,1188.0,0.14549951607699751,1.3101432664756447,0.3517478510028653,0.0901709861275406,0.10243424277078908,1.7123274897426333,0.987364232713195,6.786031042128603,0.061364303657064564,73.9108926519783,0.40093954914690244,0.08827847192770691,0.28219097641340163,0.054709163866505726
2015/09/30,2015/09/30,MPC,MARATHON PETROLEUM CORP,BBB,3.0,0.6668,0.07611974936180088,22.771084337349397,15.80722891566265,0.5441,1312.0,0.18980153036824485,1.4130887327608639,0.43663804319542027,0.1129842180774749,0.1185889997679276,1.5172535211267606,1.030368244858919,5.428661417322835,0.06776963628526905,73.2141942225257,0.4285335366864494,0.10526839295779318,0.3124564835383442,0.06266370478432413
2009/12/31,2009/12/31,APC,ANADARKO PETROLEUM CORP,BBB-,2.0,2.3579,0.04177325972801939,4.931192660550459,5.692660550458716,0.308,1241.0,0.9420350291909925,1.5907426778242677,1.247907949790795,0.44476623913942903,0.11885687356940891,1.9683296892599218,12.291270169631774,13.15095174856131,0.07044670111525647,87.47819521094868,0.40729804680486004,0.045069129940346744,0.2664644973365521,0.021447239790116313
